Internal ID,Vendor ID,SMILES,CollectionName,rlm_CLint
Mol1643,11652931,c1cnc(NCCc2cccc3cccnc23)nc1,emolecules,2.943789222
Mol1644,1967628,Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,emolecules,2.846444126
Mol1645,133983,Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1,emolecules,1.027920136
Mol1646,EN300-6746811,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,enamineBB_pmc,2.027019174
Mol1647,36906224,N#Cc1cccc(CN2CCN(CCO)CC2)c1,emolecules,2.100518731
Mol1648,45661335,O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,emolecules,2.873165344
Mol1649,17673270,CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,emolecules,1.998734361
Mol1650,31918156,Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,emolecules,1.510558414
Mol1651,36909561,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,emolecules,2.426488489
Mol1652,27459634,Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,emolecules,1.765996201
Mol1653,1529206,COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,emolecules,2.950275747
Mol1654,50555818,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,emolecules,2.504750787
Mol1655,300450364,NCCn1cc(NC(=O)c2ccccc2)cn1,emolecules,1.027920136
Mol1656,24982873,Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,emolecules,2.50408193
Mol1657,32452682,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,emolecules,3.038249682
Mol1658,25831319,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,emolecules,2.91044777
Mol1659,3349696,Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,emolecules,2.237164067
Mol1660,32256253,CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,emolecules,2.724528179
Mol1661,16235003,Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,emolecules,3.029332228
Mol1662,165469,CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,emolecules,3.351413426
Mol1663,300463354,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,emolecules,1.283753383
Mol1664,39442564,O=C(O)c1cnn(-c2ccncc2)c1C(F)F,emolecules,1.027920136
Mol1665,30186397,Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,emolecules,2.680598368
Mol1666,302616637,CNCCN1CCC(OCc2ccccc2)CC1,emolecules,2.154019011
Mol1667,2548417,c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1,emolecules,2.664452988
Mol1668,300452667,CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,emolecules,1.464370301
Mol1669,2169496,Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,emolecules,3.12093635
Mol1670,49681088,COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,emolecules,2.914215125
Mol1671,32147219,Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,emolecules,2.566037781
Mol1672,31845182,Cc1ccc(CN(C)Cc2c(C)noc2C)o1,emolecules,3.104535933
Mol1673,31880304,CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,emolecules,2.433196795
Mol1674,36678221,CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,emolecules,2.031832452
Mol1675,Z268463264,CC(C)c1noc(CN(C)C2CCCC2)n1,enamineHTS,2.817506534
Mol1676,43248533,CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,emolecules,1.027920136
Mol1677,36971371,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,emolecules,2.227326129
Mol1678,43366926,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,emolecules,2.292880475
Mol1679,317409561,CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,emolecules,2.015812259
Mol1680,31602856,C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,emolecules,3.505014919
Mol1681,31603062,C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,emolecules,3.339503514
Mol1682,43243249,NC(=O)C1(CCCc2ccccn2)CCNCC1,emolecules,1.925827575
Mol1683,177079,c1cc(CC2CCNCC2)c2cccnc2c1,emolecules,2.149302267
Mol1684,36949885,CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,emolecules,1.729375404
Mol1685,31602076,COCCN(Cc1cccs1)Cc1cccc(C)c1O,emolecules,3.322859097
Mol1686,25630700,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,emolecules,2.7024021
Mol1687,49661196,CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,emolecules,3.029882321
Mol1688,41481164,COc1cccc(NC(=O)C2CNC2)c1,emolecules,1.773925339
Mol1689,32446589,Nc1ccnn1Cc1ccc(Cl)c(F)c1,emolecules,1.563065578
Mol1690,6630605,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,emolecules,2.224209228
Mol1691,29646054,O=C(O)c1cc(Cl)cc2cccnc12,emolecules,1.027920136
Mol1692,53882205,O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,emolecules,2.089092256
Mol1693,36965952,Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,emolecules,2.480900497
Mol1694,2866623,Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,emolecules,1.027920136
Mol1695,17140003,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,emolecules,1.027920136
Mol1696,31342589,CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,emolecules,3.098164526
Mol1697,17272298,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,emolecules,2.989325652
Mol1698,30493324,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,emolecules,1.898834838
Mol1699,Z1525853439,C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,enamineHTS,1.027920136
Mol1700,36642098,CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,emolecules,2.00858314
Mol1701,29972787,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.027920136
Mol1702,11881868,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,emolecules,3.823444232
Mol1703,31865260,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,emolecules,1.51913204
Mol1704,31856394,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,2.208543468
Mol1705,3595688,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,emolecules,2.530508335
Mol1706,18897980,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,emolecules,2.880727296
Mol1707,36915653,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.879800964
Mol1708,35736237,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.19529066
Mol1709,43249213,CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,emolecules,1.027920136
Mol1710,31919222,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,emolecules,1.811286721
Mol1711,31307970,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,emolecules,2.886557838
Mol1712,31414154,Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,emolecules,1.027920136
Mol1713,49922974,Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,emolecules,1.923616999
Mol1714,1542490,Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,emolecules,1.691108027
Mol1715,MCULE-5706030807,Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,mcule,2.66329376
Mol1716,26398930,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,emolecules,2.418869481
Mol1717,24950891,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,emolecules,2.122412495
Mol1718,31840778,Cc1csc(NC(=O)c2cccc(C)c2C)n1,emolecules,2.961711002
Mol1719,108786180,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,emolecules,2.417979595
Mol1720,290128,c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,emolecules,3.048037621
Mol1721,50282729,Oc1ccccc1NCc1ccccn1,emolecules,2.778411749
Mol1722,50428234,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,emolecules,1.419162396
Mol1723,43207477,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,emolecules,3.347750248
Mol1724,300642067,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,emolecules,1.027920136
Mol1725,132777,Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,emolecules,1.027920136
Mol1726,36951485,Cc1nnc(-c2cccc(C(=O)O)c2)o1,emolecules,1.027920136
Mol1727,31389014,O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,emolecules,3.690644678
Mol1728,43203667,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,emolecules,3.084477612
Mol1729,49356071,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,emolecules,3.231910288
Mol1730,32103356,O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,emolecules,2.382882966
Mol1731,48257407,CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,emolecules,2.903508879
Mol1732,13534140,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,2.71993755
Mol1733,43243426,Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,emolecules,1.027920136
Mol1734,27408738,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,emolecules,1.699013432
Mol1735,13745784,Cc1cc(Oc2cnccn2)ccc1N,emolecules,1.494418988
Mol1736,11001802,CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,emolecules,2.471762431
Mol1737,43388580,CCc1cnc(CCNc2cncc(Cl)n2)s1,emolecules,2.932178385
Mol1738,709471,Cc1cccc(OCCn2c(N)nc3ccccc32)c1,emolecules,3.341612954
Mol1739,36638297,O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,emolecules,2.628298996
Mol1740,29781681,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,emolecules,2.82465617
Mol1741,481632,O=C(Nc1ccccc1)Nc1ccccc1,emolecules,1.960965202
Mol1742,5849808,Cc1noc(-c2ccccc2C(=O)O)n1,emolecules,1.027920136
Mol1743,53744421,C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,emolecules,2.493792531
Mol1744,24057354,Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1,emolecules,1.817624858
Mol1745,11915833,O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,emolecules,3.474290146
Mol1746,43144048,c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1,emolecules,2.600990311
Mol1747,43568757,CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,emolecules,1.914776706
Mol1748,44572745,CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,emolecules,1.991101974
Mol1749,31314015,O=C(Nc1cccc2cnccc12)c1cccc(F)c1,emolecules,2.119028122
Mol1750,31415571,NCc1ccc(Oc2ccccc2)nc1,emolecules,1.702990278
Mol1751,25743157,O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,emolecules,2.124628105
Mol1752,148373,Nc1cnn(CC(=O)N2CCCCC2)c1,emolecules,1.027920136
Mol1753,148377,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,emolecules,1.795024484
Mol1754,31507575,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,emolecules,1.975441
Mol1755,211163,Cc1noc(C2CCN(CC(N)=O)CC2)n1,emolecules,1.473282548
Mol1756,33347723,CN(NC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1,emolecules,3.279867166
Mol1757,44195804,COc1cc2c(c(OC)c1OC)CCNC(=O)C2,emolecules,1.027920136
Mol1758,13335623,Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12,emolecules,1.027920136
Mol1759,299973262,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,emolecules,1.027920136
Mol1760,35398784,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,2.366900885
Mol1761,36625873,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,3.076226338
Mol1762,25920543,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,emolecules,2.468424138
Mol1763,32382804,Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,emolecules,2.709644718
Mol1764,31941417,COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,emolecules,2.135615992
Mol1765,20463097,CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,emolecules,2.98222011
Mol1766,2918333,O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,emolecules,3.500597596
Mol1767,44583076,CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,emolecules,3.17909284
Mol1768,48289546,O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,emolecules,3.64244879
Mol1769,36912194,O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,emolecules,3.652849871
Mol1770,31933956,O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,emolecules,3.004011237
Mol1771,27421106,O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,emolecules,3.217462624
Mol1772,36920058,O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,emolecules,3.181841302
Mol1773,53794989,CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,emolecules,2.704202011
Mol1774,24009089,CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,emolecules,3.669126847
Mol1775,32051640,CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,emolecules,2.649659971
Mol1776,3613873,Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,emolecules,2.379945155
Mol1777,300480947,Cc1cnn(Cc2cc(F)ccc2F)c1N,emolecules,1.027920136
Mol1778,1530520,CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,emolecules,2.187043863
Mol1779,29692309,O=C(Cn1ccnc1)NCc1ccccc1F,emolecules,1.027920136
Mol1780,48294074,C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1,emolecules,1.027920136
Mol1781,14013478,Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,emolecules,2.356763722
Mol1782,11848563,CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,emolecules,2.784010711
Mol1783,23567667,CC(C)CCNC(=O)c1ccc2ccccc2n1,emolecules,2.805974993
Mol1784,Z57030609,Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,enamineHTS,2.429548808
Mol1785,64087666,Nc1nccc2ccc(-c3cccc(F)c3)cc12,emolecules,2.897845283
Mol1786,29912597,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,emolecules,2.544928336
Mol1787,43239399,COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,emolecules,1.517341079
Mol1788,1523511,c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,emolecules,3.505462287
Mol1789,17208942,Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,emolecules,2.454623847
Mol1790,11984736,CCONC(=O)Cc1coc2c(C)c(C)ccc12,emolecules,3.024431891
Mol1791,36641926,O=C(NCc1cccc(O)c1)Nc1ccccc1F,emolecules,1.76993092
Mol1792,42892471,O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,emolecules,2.172144462
Mol1793,36984206,N#CC1(NC(=O)C2CCCCCC2)CC1,emolecules,1.027920136
Mol1794,48389141,Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,emolecules,2.818103112
Mol1795,158121,CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,emolecules,3.217347844
Mol1796,25833607,CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,emolecules,2.158657953
Mol1797,305998,Cc1nc2cc(C(=O)N3CCc4nc5ccccc5c(=O)n4CC3)ccc2n1C,emolecules,1.393452355
Mol1798,1425817,Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,emolecules,2.705552413
Mol1799,24482363,Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,emolecules,2.362456085
Mol1800,29590270,Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1,emolecules,2.037653547
Mol1801,24068400,Cc1cc(F)ccc1NC(=O)Cn1cncn1,emolecules,1.027920136
Mol1802,44501604,Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,emolecules,2.480632049
Mol1803,18911336,Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,emolecules,2.664205582
Mol1804,15278030,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,emolecules,2.657034807
Mol1805,301138918,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,emolecules,2.148278664
Mol1806,651871,O=C(Nc1ccccn1)c1cccc2ccccc12,emolecules,2.144885418
Mol1807,11843268,O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,emolecules,2.543166258
Mol1808,43241188,CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1,emolecules,1.027920136
Mol1809,33306737,CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,emolecules,1.027920136
Mol1810,24023919,O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1,emolecules,2.951315658
Mol1811,32148661,Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,emolecules,2.087809802
Mol1812,114311622,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,emolecules,2.264328967
Mol1813,43062484,CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,emolecules,2.772900136
Mol1814,32442245,Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,emolecules,1.899426505
Mol1815,48286812,CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,emolecules,2.665532212
Mol1816,39607578,CC1(C(=O)O)CCN(Cc2ccccc2)CC1,emolecules,1.027920136
Mol1817,49654440,CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,emolecules,1.293030906
Mol1818,49170720,COc1ncc(-c2cccc(N(C)C)c2)c(OC)n1,emolecules,3.348596113
Mol1819,98851007,O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,emolecules,2.143732823
Mol1820,31873288,O=C(NCCc1cccc2cccnc12)C1CCCCC1,emolecules,2.957114776
Mol1821,3679689,CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,emolecules,3.167441401
Mol1822,211165,Cc1nc(C2CCN(CC(N)=O)CC2)no1,emolecules,1.027920136
Mol1823,249327,CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,emolecules,1.245315216
Mol1824,43609942,O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1,emolecules,2.71009112
Mol1825,30235118,CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,emolecules,2.128295853
Mol1826,36912024,COc1ccc(N)cc1N1CCOC1=O,emolecules,1.027920136
Mol1827,31593140,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],emolecules,1.929096918
Mol1828,44786295,COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,emolecules,2.410868299
Mol1829,31987284,COc1ncccc1NC(=O)c1cccc(C)n1,emolecules,2.26479658
Mol1830,48765010,O=C(NCc1ccc(O)cc1)Nc1ccncc1F,emolecules,1.027920136
Mol1831,44388966,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,emolecules,1.079325987
Mol1832,29983738,NC(=O)CN1CCC(CCc2ccccc2)CC1,emolecules,2.663650051
Mol1833,13470326,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,emolecules,3.036170009
Mol1834,27411338,COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,emolecules,2.221990307
Mol1835,30429483,Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,emolecules,2.291031231
Mol1836,44556723,COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,emolecules,1.954932007
Mol1837,11997363,c1nc(Nc2ccc3c(c2)OCCCO3)c2sccc2n1,emolecules,3.196558892
Mol1838,1365625,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,emolecules,2.289501996
Mol1839,35765805,CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,emolecules,1.576249182
Mol1840,31248478,COCc1ccc(-c2nc3c([nH]2)c(C)nn3C2CCCCC2)o1,emolecules,2.685304538
Mol1841,32030866,N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,emolecules,2.929307528
Mol1842,168943,COCc1nc(C2CCN(CCO)CC2)no1,emolecules,1.859606578
Mol1843,27399139,CN(CCC#N)Cc1cc(C#N)ccc1F,emolecules,1.027920136
Mol1844,31856887,Cc1cccnc1NC(=O)CCc1ccc(F)cc1,emolecules,2.882886394
Mol1845,42850492,COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,emolecules,2.508843375
Mol1846,341502,CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,emolecules,2.539204109
Mol1847,1937768,CC(=O)N1c2ccccc2C[C@H]1C(=O)O,emolecules,1.027920136
Mol1848,Z2894086919,C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,enamineHTS,1.796504952
Mol1849,16659955,O=C(Nc1cc(Cl)ccc1Cl)c1cccc(N2CCCC2=O)c1,emolecules,2.986506599
Mol1850,48348017,Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,emolecules,2.890300272
Mol1851,16772089,Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,emolecules,3.42223599
Mol1852,1933679,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,emolecules,2.739014285
Mol1853,49297131,COc1ccc(CN(C)c2ncncc2Br)cc1O,emolecules,2.325086493
Mol1854,45769340,O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,emolecules,2.497681405
Mol1855,35736059,COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,emolecules,2.684467433
Mol1856,43125801,Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1,emolecules,1.789756932
Mol1857,46063745,COc1ccc(CCCNc2nnc(C)o2)cc1,emolecules,2.180283615
Mol1858,493944,Cn1c(=O)c2c(ncn2C)n(C)c1=O,emolecules,1.027920136
Mol1859,49083485,CC(C)c1nc(S(=O)(=O)N2CC3(CC3)c3ccccc32)c[nH]1,emolecules,3.492901407
Mol1860,48784525,NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,emolecules,3.027327179
Mol1861,222766824,CN1CCC(O)(CNC(=O)C2CCCCCC2)CC1,emolecules,2.661105317
Mol1862,38813764,Cc1cc(-n2ccnc2)ccc1C(=O)O,emolecules,1.027920136
Mol1863,13529886,O=C1CC(N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)C(=O)N1c1ccccc1,emolecules,3.1082077
Mol1864,82738853,O=C(NCc1cnn2cccnc12)c1ccccc1-n1cnnc1,emolecules,1.027920136
Mol1865,49040700,Brc1nnc(N2CCC(OC3CCCC3)CC2)s1,emolecules,3.492200892
Mol1866,49911442,Cc1ccc(CCNc2ccc(C#N)nc2)cn1,emolecules,1.653983907
Mol1867,49969678,Cn1cc(CNc2ncccn2)c(C(C)(C)C)n1,emolecules,2.559899447
Mol1868,95699471,[2H]c1nc(C)nc([2H])c1-c1cc(NC[C@@H](C)c2cccc3c(C(=O)NC)ccnc23)ncn1,emolecules,1.947002154
Mol1869,73023165,CC(=O)Nc1ccccc1CN1CCC(c2nnc3ccccn23)CC1,emolecules,2.058422228
Mol1870,301223571,O=C(Nc1ccc2[nH]ncc2c1)[C@H]1CCCNC1,emolecules,2.535463753
Mol1871,53804145,CCc1cc(=O)[nH]c(SCCN2CCCCC2)n1,emolecules,2.64412137
Mol1872,420214,CCCn1ncc(CN2CCC(c3cc4cccnc4[nH]3)CC2)c1C,emolecules,2.303200379
Mol1873,309592,O=c1cc2c(n[nH]1)-c1cnc(N3CCCC3)nc1CC2,emolecules,2.012630569
Mol1874,177445050,O=C(c1ccc(-c2ccncc2)cc1)N1CCC(O)(CN2CCCC2)CC1,emolecules,1.880870733
Mol1875,315806,Cc1nc2cc(-c3nccn3C)nn2c(NCCCN(C)C)c1C,emolecules,2.778638834
Mol1876,43311512,CN(C)CCSc1nnnn1-c1ccc(Br)cc1,emolecules,3.239850821
Mol1877,43423819,Cc1ccc(Nc2ccnc(Nc3ccc(C)cc3)n2)cc1,emolecules,2.678859671
Mol1878,222760478,Cc1cnn(CC(=O)NCCCn2cc(Cl)cn2)c1,emolecules,1.674291502
